interval_begin;interval_end;interval_haltingDurationSum;interval_id;interval_intervalHaltingDurationSum;interval_jamLengthInMetersSum;interval_jamLengthInVehiclesSum;interval_maxHaltingDuration;interval_maxIntervalHaltingDuration;interval_maxJamLengthInMeters;interval_maxJamLengthInVehicles;interval_maxOccupancy;interval_maxVehicleNumber;interval_meanHaltingDuration;interval_meanIntervalHaltingDuration;interval_meanMaxJamLengthInMeters;interval_meanMaxJamLengthInVehicles;interval_meanOccupancy;interval_meanSpeed;interval_meanTimeLoss;interval_meanVehicleNumber;interval_nVehEntered;interval_nVehLeft;interval_nVehSeen;interval_sampledSeconds;interval_startedHalts
13600.00;13640.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.15;12.34;0.25;0.45;3;3;4;18.00;0.00
13600.00;13640.00;62.00;id_-E3_2;54.00;297.53;53;48.00;40.00;12.52;2;1.01;3;31.00;27.00;7.44;1.32;0.69;4.10;19.67;2.05;2;1;3;82.00;1.00
13640.00;13680.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.25;9;0.00;0.00;0.00;0.00;2.54;12.45;2.26;7.15;4;6;11;284.23;0.00
13640.00;13680.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;1.08;3;0.00;0.00;0.00;0.00;0.58;13.45;0.44;1.60;6;6;7;64.00;0.00
13640.00;13680.00;311.00;id_E0_2;115.00;760.08;113;120.00;33.00;27.50;4;2.52;7;62.20;23.00;19.00;2.83;1.81;4.24;17.19;5.15;4;6;8;204.17;2.00
13640.00;13680.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.37;12.85;1.83;5.17;4;1;8;206.74;0.00
13640.00;13680.00;103.00;id_-E1_1;93.00;582.65;91;50.00;40.00;20.06;3;1.84;4;34.33;31.00;14.57;2.27;1.52;3.26;20.50;3.30;3;2;5;132.00;2.00
13640.00;13680.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
13640.00;13680.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;5;0.00;0.00;0.00;0.00;1.85;12.06;2.15;3.70;2;2;5;147.09;0.00
13640.00;13680.00;0.00;id_-E2_1;0.00;0.00;0;0.00;0.00;0.00;0;1.01;2;0.00;0.00;0.00;0.00;0.29;12.16;0.93;0.60;3;2;4;23.82;0.00
13640.00;13680.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.51;1;0.00;0.00;0.00;0.00;0.08;7.34;2.23;0.15;1;1;1;6.00;0.00
13640.00;13680.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.95;13.48;1.03;2.83;2;2;5;113.00;0.00
13640.00;13680.00;19.00;id_-E3_1;19.00;90.00;18;19.00;19.00;5.00;1;1.35;4;19.00;19.00;2.25;0.45;0.68;9.33;4.57;2.02;4;4;5;81.00;1.00
13640.00;13680.00;146.00;id_-E3_2;84.00;522.56;83;88.00;40.00;20.01;3;1.68;5;48.67;28.00;13.06;2.08;1.01;3.20;15.06;3.00;4;1;6;120.00;1.00
13680.00;13720.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.28;12.84;1.60;6.35;5;4;10;253.93;0.00
13680.00;13720.00;11.00;id_E0_1;11.00;50.00;10;11.00;11.00;5.00;1;0.72;2;11.00;11.00;1.25;0.25;0.64;11.37;2.99;1.77;4;3;5;71.00;1.00
13680.00;13720.00;1.00;id_E0_2;1.00;0.00;0;1.00;1.00;0.00;0;0.72;2;1.00;1.00;0.00;0.00;0.32;11.50;1.63;0.95;2;3;4;37.30;1.00
13680.00;13720.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.31;12.42;1.51;5.08;2;4;9;202.55;0.00
13680.00;13720.00;207.00;id_-E1_1;104.00;686.42;103;81.00;34.00;27.56;4;3.22;7;51.75;26.00;17.16;2.58;2.32;5.69;17.29;5.15;4;6;7;204.55;1.00
13680.00;13720.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.46;1;0.00;0.00;0.00;0.00;0.07;7.77;2.90;0.15;1;1;1;6.00;0.00
13680.00;13720.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;2.32;11.96;2.42;4.62;4;2;7;184.25;0.00
13680.00;13720.00;25.00;id_-E2_1;25.00;120.00;24;25.00;25.00;5.00;1;1.01;2;25.00;25.00;3.00;0.60;0.79;6.91;7.60;1.55;2;2;4;62.00;1.00
13680.00;13720.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
13680.00;13720.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;0.97;13.63;1.22;2.90;2;3;5;115.78;0.00
13680.00;13720.00;50.00;id_-E3_1;31.00;155.00;31;50.00;31.00;5.00;1;0.67;2;50.00;31.00;3.88;0.78;0.54;6.17;6.90;1.65;4;4;5;65.24;0.00
13680.00;13720.00;291.00;id_-E3_2;145.00;980.24;144;128.00;40.00;27.62;4;1.68;5;72.75;36.25;24.51;3.60;1.45;1.62;21.80;4.33;2;2;7;173.00;1.00
13720.00;13760.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.24;12.71;1.67;6.30;5;6;11;250.40;0.00
13720.00;13760.00;51.00;id_E0_1;40.00;200.00;40;51.00;40.00;5.00;1;1.08;3;51.00;40.00;5.00;1.00;0.83;7.51;5.35;2.30;6;5;8;92.00;0.00
13720.00;13760.00;46.00;id_E0_2;45.00;230.07;44;41.00;40.00;12.55;2;1.44;4;23.00;22.50;5.75;1.10;0.78;5.06;10.83;2.17;4;2;5;87.00;1.00
13720.00;13760.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.05;12.40;1.72;4.47;4;5;9;178.94;0.00
13720.00;13760.00;5.00;id_-E1_1;5.00;15.00;3;4.00;4.00;5.00;1;1.84;4;2.50;2.50;0.38;0.07;1.35;12.75;2.53;2.95;6;3;7;117.63;2.00
13720.00;13760.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.46;1;0.00;0.00;0.00;0.00;0.20;14.45;0.66;0.42;1;0;1;17.00;0.00
13720.00;13760.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.74;12.52;1.61;3.50;2;4;7;139.04;0.00
13720.00;13760.00;93.00;id_-E2_1;68.00;402.94;67;65.00;40.00;12.89;2;2.03;4;46.50;34.00;10.07;1.68;1.61;5.48;14.98;3.17;3;2;5;127.00;1.00
13720.00;13760.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.51;1;0.00;0.00;0.00;0.00;0.22;11.05;0.93;0.42;1;0;1;17.00;0.00
13720.00;13760.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.56;12.29;0.46;1.65;5;5;7;66.00;0.00
13720.00;13760.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.43;13.38;0.37;1.27;6;7;7;51.00;0.00
13720.00;13760.00;438.00;id_-E3_2;147.00;1006.93;146;159.00;35.00;35.01;5;2.35;7;87.60;29.40;25.17;3.65;1.70;2.62;20.44;5.17;3;5;8;205.42;1.00
13760.00;13800.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.16;6;0.00;0.00;0.00;0.00;1.79;12.73;1.56;5.05;4;5;9;200.92;0.00
13760.00;13800.00;82.00;id_E0_1;31.00;155.00;31;82.00;31.00;5.00;1;1.44;4;82.00;31.00;3.88;0.78;0.99;9.43;6.07;2.80;3;5;6;111.27;0.00
13760.00;13800.00;154.00;id_E0_2;108.00;695.18;106;81.00;40.00;27.57;4;1.80;5;38.50;27.00;17.38;2.65;1.36;3.41;22.88;3.77;2;1;5;151.00;2.00
13760.00;13800.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.35;13.12;2.23;5.17;4;3;8;206.39;0.00
13760.00;13800.00;73.00;id_-E1_1;69.00;410.04;68;44.00;40.00;12.51;2;1.84;4;36.50;34.50;10.25;1.70;1.58;6.79;12.74;3.42;2;3;6;137.00;1.00
13760.00;13800.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.46;1;0.00;0.00;0.00;0.00;0.05;13.31;0.39;0.12;0;1;1;4.60;0.00
13760.00;13800.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.67;13.09;1.77;3.30;2;1;5;132.00;0.00
13760.00;13800.00;180.00;id_-E2_1;87.00;561.08;86;96.00;33.00;20.05;3;2.53;5;60.00;29.00;14.03;2.15;1.69;4.20;19.81;3.45;2;4;5;136.59;1.00
13760.00;13800.00;35.00;id_-E2_2;35.00;170.00;34;35.00;35.00;5.00;1;0.51;1;35.00;35.00;4.25;0.85;0.51;1.00;36.57;1.00;0;0;1;40.00;1.00
13760.00;13800.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.77;12.40;1.74;2.30;1;0;3;92.00;0.00
13760.00;13800.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.34;1;0.00;0.00;0.00;0.00;0.05;14.08;0.23;0.15;1;1;1;6.00;0.00
13760.00;13800.00;0.00;id_-E3_2;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.34;12.51;1.37;1.07;1;4;4;42.06;0.00
13800.00;13840.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.52;7;0.00;0.00;0.00;0.00;2.12;11.88;2.97;5.88;4;1;8;235.00;0.00
13800.00;13840.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;0.72;2;0.00;0.00;0.00;0.00;0.37;13.05;0.43;1.02;3;4;4;41.00;0.00
13800.00;13840.00;297.00;id_E0_2;143.00;976.84;142;112.00;35.00;35.01;5;2.16;6;59.40;28.60;24.42;3.55;1.80;2.71;20.37;5.10;4;5;8;202.77;1.00
13800.00;13840.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.21;13.50;1.76;4.85;3;4;8;193.67;0.00
13800.00;13840.00;206.00;id_-E1_1;133.00;882.70;131;84.00;40.00;27.51;4;2.76;6;51.50;33.25;22.07;3.27;2.03;2.93;20.38;4.40;4;1;7;176.00;2.00
13800.00;13840.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
13800.00;13840.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.67;12.62;1.67;3.35;2;3;6;133.70;0.00
13800.00;13840.00;0.00;id_-E2_1;0.00;0.00;0;0.00;0.00;0.00;0;0.51;1;0.00;0.00;0.00;0.00;0.35;13.09;1.38;0.72;2;2;3;28.13;0.00
13800.00;13840.00;66.00;id_-E2_2;31.00;155.00;31;66.00;31.00;5.00;1;0.51;1;66.00;31.00;3.88;0.78;0.41;0.18;32.55;0.85;0;1;1;33.24;0.00
13800.00;13840.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.75;13.32;0.59;2.23;4;4;7;89.00;0.00
13800.00;13840.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.46;11.68;0.91;1.38;6;6;6;55.00;0.00
13800.00;13840.00;0.00;id_-E3_2;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.19;10.75;1.31;0.57;3;1;3;23.00;0.00
13840.00;13880.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.54;11.94;2.39;7.15;5;6;12;284.86;0.00
13840.00;13880.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;1.08;3;0.00;0.00;0.00;0.00;0.52;12.77;0.58;1.45;5;3;5;58.00;0.00
13840.00;13880.00;0.00;id_E0_2;0.00;0.00;0;0.00;0.00;0.00;0;0.72;3;0.00;0.00;0.00;0.00;0.23;11.47;1.06;0.72;1;4;4;26.62;0.00
13840.00;13880.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.25;12.65;1.88;4.95;4;4;8;197.32;0.00
13840.00;13880.00;355.00;id_-E1_1;149.00;1021.03;148;115.00;35.00;35.03;5;2.76;6;71.00;29.80;25.53;3.70;2.33;2.72;18.62;5.20;3;6;9;206.11;1.00
13840.00;13880.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
13840.00;13880.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.77;11.94;2.06;3.55;2;2;5;141.04;0.00
13840.00;13880.00;39.00;id_-E2_1;39.00;190.00;38;39.00;39.00;5.00;1;1.01;2;39.00;39.00;4.75;0.95;0.77;3.81;14.60;1.52;2;1;3;61.00;1.00
13840.00;13880.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
13840.00;13880.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.82;12.45;1.00;2.45;2;3;5;98.00;0.00
13840.00;13880.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.34;13.62;0.41;1.02;5;4;5;41.00;0.00
13840.00;13880.00;53.00;id_-E3_2;53.00;315.07;51;28.00;28.00;12.53;2;1.35;4;26.50;26.50;7.88;1.27;0.92;5.72;12.72;2.73;3;2;5;109.00;2.00
13880.00;13920.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.52;7;0.00;0.00;0.00;0.00;2.03;12.96;1.47;5.65;4;4;10;225.83;0.00
13880.00;13920.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;1.08;3;0.00;0.00;0.00;0.00;0.58;12.73;0.51;1.60;4;6;6;64.00;0.00
13880.00;13920.00;16.00;id_E0_2;16.00;75.00;15;16.00;16.00;5.00;1;1.44;4;16.00;16.00;1.88;0.38;0.56;7.74;4.64;1.55;5;1;5;62.00;1.00
13880.00;13920.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.32;12.53;2.29;5.05;2;1;6;202.00;0.00
13880.00;13920.00;19.00;id_-E1_1;19.00;90.01;17;16.00;16.00;12.51;2;1.84;4;9.50;9.50;2.25;0.42;1.03;9.12;4.84;2.27;3;2;6;90.35;2.00
13880.00;13920.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
13880.00;13920.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.97;11.86;2.18;3.92;2;2;5;156.34;0.00
13880.00;13920.00;111.00;id_-E2_1;72.00;432.55;71;79.00;40.00;12.52;2;1.52;3;55.50;36.00;10.81;1.77;1.19;2.26;19.31;2.35;2;1;4;94.00;1.00
13880.00;13920.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
13880.00;13920.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;1.01;12.04;1.33;3.00;4;4;6;120.00;0.00
13880.00;13920.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.45;13.51;0.50;1.32;5;3;6;53.00;0.00
13880.00;13920.00;144.00;id_-E3_2;91.00;592.66;90;59.00;32.00;20.08;3;1.68;5;48.00;30.33;14.82;2.25;1.13;3.33;21.20;3.48;2;5;5;137.86;1.00
13920.00;13960.00;1.00;id_E0_0;1.00;0.00;0;1.00;1.00;0.00;0;2.89;8;1.00;1.00;0.00;0.00;2.57;12.71;1.80;7.17;6;5;12;286.97;1.00
13920.00;13960.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;1.08;3;0.00;0.00;0.00;0.00;0.40;12.28;0.78;1.10;6;5;6;44.00;0.00
13920.00;13960.00;107.00;id_E0_2;91.00;567.66;89;56.00;40.00;20.03;3;1.80;5;35.67;30.33;14.19;2.23;1.28;4.07;16.51;3.55;2;2;6;142.00;2.00
13920.00;13960.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.38;12.95;1.61;5.25;5;4;10;209.56;0.00
13920.00;13960.00;91.00;id_-E1_1;72.00;447.54;71;47.00;32.00;20.00;3;2.30;5;30.33;24.00;11.19;1.77;1.50;5.00;12.33;3.38;3;6;7;133.40;1.00
13920.00;13960.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.46;1;0.00;0.00;0.00;0.00;0.09;8.86;2.65;0.20;1;1;1;8.00;0.00
13920.00;13960.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.91;12.71;2.58;3.80;2;2;5;151.83;0.00
13920.00;13960.00;216.00;id_-E2_1;105.00;680.20;104;119.00;40.00;20.10;3;2.03;4;72.00;35.00;17.00;2.60;1.70;2.14;22.21;3.35;2;1;5;134.00;1.00
13920.00;13960.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
13920.00;13960.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;0.89;12.62;0.88;2.65;4;4;6;106.00;0.00
13920.00;13960.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.71;13.98;0.45;2.10;5;5;8;84.00;0.00
13920.00;13960.00;4.00;id_-E3_2;4.00;15.00;3;4.00;4.00;5.00;1;0.67;2;4.00;4.00;0.38;0.07;0.28;9.86;4.80;0.82;2;1;2;33.00;1.00
13960.00;14000.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.43;12.90;1.41;6.78;4;5;11;270.79;0.00
13960.00;14000.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;0.72;2;0.00;0.00;0.00;0.00;0.46;13.54;0.38;1.27;5;4;6;51.00;0.00
13960.00;14000.00;256.00;id_E0_2;149.00;1010.27;148;96.00;40.00;27.63;4;1.80;5;64.00;37.25;25.26;3.70;1.69;2.30;25.91;4.67;2;1;6;187.00;1.00
13960.00;14000.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.65;13.66;1.53;5.80;3;5;9;231.79;0.00
13960.00;14000.00;3.00;id_-E1_1;3.00;5.00;1;2.00;2.00;5.00;1;1.84;4;1.50;1.50;0.12;0.03;0.99;10.89;2.93;2.15;4;2;5;86.00;2.00
13960.00;14000.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
13960.00;14000.00;1.00;id_-E2_0;1.00;0.00;0;1.00;1.00;0.00;0;2.03;4;1.00;1.00;0.00;0.00;1.39;13.01;1.75;2.77;2;3;5;110.61;1.00
13960.00;14000.00;341.00;id_-E2_1;125.00;832.15;123;150.00;34.00;28.35;4;3.04;6;68.20;25.00;20.80;3.08;2.51;4.27;20.17;5.08;3;5;7;201.03;2.00
13960.00;14000.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
13960.00;14000.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.83;12.90;1.59;2.48;1;0;3;99.00;0.00
13960.00;14000.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.29;14.21;0.40;0.90;1;4;4;35.88;0.00
13960.00;14000.00;56.00;id_-E3_2;52.00;275.01;50;44.00;40.00;12.50;2;1.01;3;18.67;17.33;6.88;1.25;0.86;6.43;14.69;2.55;3;1;4;102.00;2.00
14000.00;14040.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.52;7;0.00;0.00;0.00;0.00;1.78;12.42;1.82;4.95;3;4;9;197.82;0.00
14000.00;14040.00;13.00;id_E0_1;13.00;60.00;12;13.00;13.00;5.00;1;1.80;5;13.00;13.00;1.50;0.30;1.24;12.62;3.03;3.42;5;4;7;137.00;1.00
14000.00;14040.00;435.00;id_E0_2;179.00;1236.48;177;127.00;35.00;42.51;6;2.52;7;72.50;29.83;30.91;4.42;2.14;2.13;20.26;6.05;5;5;10;240.10;2.00
14000.00;14040.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.01;13.16;1.70;4.42;4;3;8;176.03;0.00
14000.00;14040.00;100.00;id_-E1_1;97.00;612.62;95;42.00;40.00;20.03;3;2.30;5;25.00;24.25;15.32;2.38;1.99;5.51;15.42;4.33;4;3;7;173.00;2.00
14000.00;14040.00;1.00;id_-E1_2;1.00;0.00;0;1.00;1.00;0.00;0;0.46;1;1.00;1.00;0.00;0.00;0.28;11.18;3.73;0.60;1;0;1;24.00;1.00
14000.00;14040.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.53;12.70;1.67;3.08;5;4;7;122.76;0.00
14000.00;14040.00;0.00;id_-E2_1;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.56;11.67;1.11;1.12;3;4;5;44.62;0.00
14000.00;14040.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
14000.00;14040.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.70;13.00;0.84;2.10;2;3;5;83.95;0.00
14000.00;14040.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.23;13.81;0.51;0.68;3;3;3;27.00;0.00
14000.00;14040.00;175.00;id_-E3_2;120.00;792.60;119;84.00;40.00;20.02;3;1.68;5;58.33;40.00;19.81;2.98;1.24;1.92;21.15;3.67;3;2;6;147.00;1.00
14040.00;14080.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.16;6;0.00;0.00;0.00;0.00;1.76;12.42;1.80;4.95;6;5;11;197.46;0.00
14040.00;14080.00;53.00;id_E0_1;40.00;200.00;40;53.00;40.00;5.00;1;1.44;4;53.00;40.00;5.00;1.00;1.09;10.18;6.19;3.02;4;5;7;121.00;0.00
14040.00;14080.00;16.00;id_E0_2;16.00;75.00;15;16.00;16.00;5.00;1;1.44;5;16.00;16.00;1.88;0.38;0.68;9.45;3.88;2.00;2;5;7;78.08;1.00
14040.00;14080.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.35;13.22;1.72;5.15;3;2;8;205.50;0.00
14040.00;14080.00;212.00;id_-E1_1;113.00;752.66;112;73.00;33.00;27.56;4;2.76;6;53.00;28.25;18.82;2.80;2.00;3.75;21.96;4.47;2;5;6;177.38;1.00
14040.00;14080.00;41.00;id_-E1_2;40.00;200.00;40;41.00;40.00;5.00;1;0.46;1;41.00;40.00;5.00;1.00;0.46;0.00;40.00;1.00;0;0;1;40.00;0.00
14040.00;14080.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;1.52;3;0.00;0.00;0.00;0.00;1.37;13.03;1.70;2.75;2;2;5;109.09;0.00
14040.00;14080.00;36.00;id_-E2_1;36.00;170.00;34;35.00;35.00;5.00;1;2.03;4;18.00;18.00;4.25;0.85;1.33;8.35;9.06;2.62;4;1;5;105.00;2.00
14040.00;14080.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.51;1;0.00;0.00;0.00;0.00;0.08;6.95;2.78;0.15;1;1;1;6.00;0.00
14040.00;14080.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.56;12.53;0.53;1.65;4;4;6;66.00;0.00
14040.00;14080.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.45;13.15;0.42;1.32;6;5;6;53.00;0.00
14040.00;14080.00;329.00;id_-E3_2;154.00;1040.48;152;124.00;40.00;27.74;4;2.02;6;65.80;30.80;26.01;3.80;1.47;1.32;26.33;4.38;2;1;6;175.00;2.00
14080.00;14120.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.52;7;0.00;0.00;0.00;0.00;2.18;12.18;3.58;6.10;1;2;7;243.33;0.00
14080.00;14120.00;93.00;id_E0_1;40.00;200.00;40;93.00;40.00;5.00;1;1.08;3;93.00;40.00;5.00;1.00;0.78;8.30;10.51;2.17;2;1;4;87.00;0.00
14080.00;14120.00;78.00;id_E0_2;62.00;342.55;59;56.00;40.00;20.01;3;1.44;4;19.50;15.50;8.56;1.48;1.05;6.11;14.35;2.92;3;2;5;117.00;3.00
14080.00;14120.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.37;12.41;1.53;5.20;3;3;9;207.75;0.00
14080.00;14120.00;7.00;id_-E1_1;7.00;30.00;6;7.00;7.00;5.00;1;0.92;2;7.00;7.00;0.75;0.15;0.53;9.41;3.81;1.18;3;3;4;46.65;1.00
